MFCC_Mean_1,MFCC_Mean_2,MFCC_Mean_3,MFCC_Mean_4,MFCC_Mean_5,MFCC_Mean_6,MFCC_Mean_7,MFCC_Mean_8,MFCC_Mean_9,MFCC_Mean_10,MFCC_Mean_11,MFCC_Mean_12,MFCC_Mean_13,MFCC_Mean_14,MFCC_Mean_15,MFCC_Mean_16,MFCC_Mean_17,MFCC_Mean_18,MFCC_Mean_19,MFCC_Mean_20,MFCC_Mean_21,MFCC_Mean_22,MFCC_Mean_23,MFCC_Mean_24,MFCC_Mean_25,MFCC_Mean_26,MFCC_Mean_27,MFCC_Mean_28,MFCC_Mean_29,MFCC_Mean_30,MFCC_Mean_31,MFCC_Mean_32,MFCC_Mean_33,MFCC_Mean_34,MFCC_Mean_35,MFCC_Mean_36,MFCC_Mean_37,MFCC_Mean_38,MFCC_Mean_39,MFCC_Mean_40,MFCC_STD_1,MFCC_STD_2,MFCC_STD_3,MFCC_STD_4,MFCC_STD_5,MFCC_STD_6,MFCC_STD_7,MFCC_STD_8,MFCC_STD_9,MFCC_STD_10,MFCC_STD_11,MFCC_STD_12,MFCC_STD_13,MFCC_STD_14,MFCC_STD_15,MFCC_STD_16,MFCC_STD_17,MFCC_STD_18,MFCC_STD_19,MFCC_STD_20,MFCC_STD_21,MFCC_STD_22,MFCC_STD_23,MFCC_STD_24,MFCC_STD_25,MFCC_STD_26,MFCC_STD_27,MFCC_STD_28,MFCC_STD_29,MFCC_STD_30,MFCC_STD_31,MFCC_STD_32,MFCC_STD_33,MFCC_STD_34,MFCC_STD_35,MFCC_STD_36,MFCC_STD_37,MFCC_STD_38,MFCC_STD_39,MFCC_STD_40,Chroma_Mean1,Chroma_Mean2,Chroma_Mean3,Chroma_Mean4,Chroma_Mean5,Chroma_Mean6,Chroma_Mean7,Chroma_Mean8,Chroma_Mean9,Chroma_Mean10,Chroma_Mean11,Chroma_Mean12,Chroma_STD_1,Chroma_STD_2,Chroma_STD_3,Chroma_STD_4,Chroma_STD_5,Chroma_STD_6,Chroma_STD_7,Chroma_STD_8,Chroma_STD_9,Chroma_STD_10,Chroma_STD_11,Chroma_STD_12,RMS_Mean,RMS_STD,ZCR_Mean,ZCR_STD,Centroid_Mean,Centroid_STD,Contrast_Mean1,Contrast_Mean2,Contrast_Mean3,Contrast_Mean4,Contrast_Mean5,Contrast_Mean6,Contrast_Mean7,Contrast_STD_1,Contrast_STD_2,Contrast_STD_3,Contrast_STD_4,Contrast_STD_5,Contrast_STD_6,Contrast_STD_7,RollOff_Mean,RollOff_STD,Emotion
-330.25018310546875,101.74932098388672,-14.366525650024414,12.728537559509277,-5.444600582122803,0.1024806797504425,-19.202978134155273,0.16455544531345367,-19.25115966796875,-14.038519859313965,-11.617717742919922,-5.731022357940674,-4.6503167152404785,-7.806604862213135,-11.244425773620605,-3.1242787837982178,-2.5601918697357178,-9.21674919128418,-8.418306350708008,-6.861416816711426,-7.031523704528809,-7.658386707305908,-7.17356538772583,1.3740507364273071,-1.5351016521453857,-0.28288862109184265,0.21282991766929626,-2.6415748596191406,-5.0745463371276855,-2.9576804637908936,-5.5515947341918945,-3.046651840209961,1.1347531080245972,3.2892911434173584,4.859066009521484,1.8659663200378418,0.9895768761634827,0.1874208152294159,1.5528614521026611,3.0981390476226807,149.09999084472656,66.40580749511719,35.94805908203125,27.69844627380371,16.4265193939209,13.568251609802246,18.76032066345215,13.889686584472656,17.075132369995117,11.95618724822998,11.394957542419434,11.345934867858887,8.522452354431152,9.025971412658691,10.712850570678711,8.357013702392578,6.934490203857422,10.3521146774292,7.573540687561035,7.979219913482666,6.507290363311768,6.930359840393066,7.611151695251465,8.560229301452637,11.797685623168945,14.53124713897705,13.152585983276367,11.798287391662598,7.4316182136535645,5.986525058746338,7.627249717712402,7.580809116363525,7.788341999053955,10.991340637207031,11.01883602142334,14.712288856506348,11.400507926940918,8.888097763061523,8.560897827148438,10.854155540466309,0.40626999735832214,0.31901004910469055,0.30539470911026,0.40347856283187866,0.5559139847755432,0.5292204022407532,0.4250790774822235,0.3593162000179291,0.3632626533508301,0.32510825991630554,0.3670616149902344,0.41870248317718506,0.3368065059185028,0.3095485270023346,0.2702331244945526,0.3050987124443054,0.39587199687957764,0.33952343463897705,0.33559128642082214,0.30598998069763184,0.32590392231941223,0.2937200665473938,0.32751962542533875,0.3104654848575592,0.09388857334852219,0.0920948013663292,0.06367958470394737,0.0513841205618449,4622.1367763264825,3241.1726751937654,16.06838201395794,15.792972762405741,15.982107207641256,16.774512523096057,19.30466844614737,17.383759111891276,20.371319452467546,8.540748146847061,7.076004927781274,6.593544369455743,5.847901087075151,4.896333662307746,4.0964365744731435,5.419094244976666,8532.236842105263,6411.048802591515,neutral
-375.1874084472656,91.8550033569336,-6.491635322570801,8.035947799682617,-6.934578895568848,2.6766135692596436,-13.68734359741211,0.5954673290252686,-21.127981185913086,-10.469983100891113,-11.6619291305542,-5.962231159210205,-7.531028747558594,-8.381468772888184,-12.14897346496582,-4.314513683319092,-3.0906448364257812,-10.112971305847168,-7.312197685241699,-6.31027889251709,-4.183762073516846,-6.969025135040283,-7.319070816040039,-1.0332615375518799,-3.135418176651001,-2.4519290924072266,-2.4301116466522217,-4.5928635597229,-4.577641487121582,-1.073348045349121,-1.8033758401870728,-2.0417349338531494,0.19143083691596985,-0.01650501973927021,0.3591363728046417,-1.54796302318573,0.229238361120224,-1.0399974584579468,1.3557275533676147,2.8546876907348633,159.48867797851562,74.71234893798828,30.440105438232422,30.487131118774414,20.543209075927734,19.19513511657715,16.4592227935791,12.951845169067383,18.63115119934082,11.399675369262695,11.152429580688477,10.416794776916504,8.21168327331543,7.56285285949707,10.075976371765137,5.071917533874512,7.022707462310791,7.78892707824707,6.965485572814941,5.6624436378479,5.892138481140137,8.019364356994629,9.587108612060547,6.324463844299316,9.284723281860352,9.935809135437012,8.427751541137695,7.619892120361328,8.158012390136719,7.667255878448486,7.9061360359191895,9.853154182434082,6.8641486167907715,8.706864356994629,7.692841053009033,8.442015647888184,7.54344367980957,7.369040012359619,7.878502368927002,10.703143119812012,0.45908525586128235,0.4307675361633301,0.40696167945861816,0.39449623227119446,0.4710494577884674,0.5648801922798157,0.5409454703330994,0.559023380279541,0.49817851185798645,0.431042343378067,0.4405646026134491,0.46052640676498413,0.3317018151283264,0.3247150778770447,0.326811283826828,0.3158146142959595,0.3418591320514679,0.37339869141578674,0.31404632329940796,0.32894641160964966,0.33961305022239685,0.31234607100486755,0.3563338816165924,0.3458998501300812,0.07076205313205719,0.07434934377670288,0.06789575441919192,0.06441957677758374,5309.637830379149,3584.2450777848367,15.743412590575511,14.111074147795657,15.726652683078031,15.327156307331817,17.84752988943726,16.656287123015197,19.58495380985367,6.9053306392507485,7.3921709225691385,6.808166847110364,5.425838841014916,5.453509943729077,4.097583174545283,5.542597582660602,9865.411931818182,7136.37322279966,neutral
-378.0456237792969,92.5578842163086,-6.083956241607666,13.924571990966797,-8.675049781799316,4.411984920501709,-13.259056091308594,1.0590362548828125,-17.090946197509766,-10.835311889648438,-9.854310989379883,-6.11247444152832,-5.82522439956665,-7.598214149475098,-11.146612167358398,-4.556204319000244,-2.128847360610962,-9.516246795654297,-7.709283828735352,-6.959470748901367,-3.2100772857666016,-6.616691589355469,-8.246267318725586,-1.769635558128357,-4.2471723556518555,-3.1479625701904297,-2.7404794692993164,-4.520491600036621,-4.916208744049072,-3.0333266258239746,-2.6452488899230957,-3.334005355834961,-1.6660218238830566,-1.1250252723693848,-0.3298223316669464,-1.8618543148040771,2.0248570442199707,-0.5858292579650879,0.8784242868423462,2.694976329803467,167.37423706054688,72.7625503540039,30.868085861206055,29.360990524291992,21.21144676208496,17.17840576171875,16.69626808166504,10.312054634094238,17.369844436645508,11.009699821472168,11.690123558044434,9.970192909240723,7.214144229888916,6.959165096282959,9.590985298156738,5.64892053604126,6.373043060302734,8.46850872039795,7.7305073738098145,6.852502822875977,5.325310230255127,7.909348011016846,7.919216156005859,4.747382640838623,7.248701095581055,6.967350006103516,8.050901412963867,7.3101677894592285,7.522712707519531,7.0417914390563965,6.513158798217773,7.943518161773682,6.4846930503845215,7.044798851013184,6.680710792541504,8.429276466369629,6.770901203155518,7.345722675323486,7.934481143951416,9.766883850097656,0.46075141429901123,0.4367738962173462,0.4360828697681427,0.4795292019844055,0.5620660185813904,0.6421937942504883,0.5995270013809204,0.5345750451087952,0.4941420555114746,0.44605615735054016,0.45506101846694946,0.45948177576065063,0.3260309398174286,0.3299393951892853,0.32518553733825684,0.3223857581615448,0.33345848321914673,0.3383867144584656,0.3315370976924896,0.2957708239555359,0.31031903624534607,0.3050636649131775,0.34014657139778137,0.31985557079315186,0.07192827761173248,0.07994256913661957,0.07353515625,0.06689587541011376,5607.651398558884,3606.8063960153813,16.101501037586836,12.643857139110134,14.963636633355335,14.541659072837904,17.32840355348053,16.24708579499642,19.47074311681917,8.433262291184288,6.300652689642439,6.945191790411599,4.990839146496242,4.9330860177429905,3.99720221359788,5.577632833164141,10408.370535714286,7146.068342940603,neutral
-343.6708068847656,83.68180084228516,-8.410654067993164,6.424537181854248,-5.062577724456787,-1.8607158660888672,-13.186692237854004,-0.44290465116500854,-14.676583290100098,-10.055320739746094,-9.841821670532227,-4.014150619506836,-4.411923408508301,-6.668329238891602,-9.953567504882812,-1.6485118865966797,-2.2306406497955322,-6.426048278808594,-5.345824241638184,-5.3734612464904785,-3.623206377029419,-4.612758159637451,-5.69101619720459,-0.031238581985235214,-4.136041641235352,-2.289687395095825,-3.2676382064819336,-4.386504173278809,-3.6193153858184814,-1.2973986864089966,-2.225131034851074,-1.1009657382965088,0.179133340716362,-2.037513017654419,-0.20373839139938354,-1.1750634908676147,0.7329244613647461,1.425376534461975,2.53813099861145,4.155149936676025,142.0520782470703,62.393829345703125,32.762447357177734,24.89514923095703,17.25361442565918,14.92944049835205,16.796480178833008,14.093510627746582,15.17783260345459,11.65475082397461,11.46145248413086,10.536454200744629,9.24467658996582,8.103869438171387,10.956244468688965,7.4867939949035645,7.851385593414307,9.482422828674316,8.57887077331543,7.3021955490112305,5.41880464553833,5.910745143890381,9.629705429077148,9.103129386901855,8.470744132995605,7.376661777496338,6.422804832458496,8.760089874267578,6.6751322746276855,7.94040060043335,8.864205360412598,9.433506965637207,6.9508957862854,8.531068801879883,6.894463062286377,6.942745208740234,6.225309371948242,7.379889488220215,8.680476188659668,11.629620552062988,0.4625968039035797,0.4449838697910309,0.38894522190093994,0.3765048086643219,0.4069843292236328,0.47209250926971436,0.6060721278190613,0.6337997913360596,0.5732219219207764,0.4800367057323456,0.47248345613479614,0.4471438229084015,0.3402169644832611,0.3192746043205261,0.2963217794895172,0.3086914122104645,0.3190554976463318,0.32617664337158203,0.3355148136615753,0.31283947825431824,0.3136937618255615,0.2967733144760132,0.3343232274055481,0.3423636555671692,0.0740198940038681,0.08877936750650406,0.07091955236486487,0.04670114742378811,5218.15660905548,3003.56792203472,15.281918981610337,13.930945115658421,14.155166461285114,15.514334568505651,17.47951873508127,16.267463379712115,19.296378585537603,8.244052733768196,7.426723489619722,6.923782691907756,5.235223158848549,4.856842780732903,3.7142413766522693,4.95137800929805,10355.653505067568,6470.345114162866,calm
-304.31524658203125,101.62261199951172,-17.80552864074707,4.495223045349121,-3.8571085929870605,1.2496637105941772,-13.488643646240234,-1.4633214473724365,-15.424860000610352,-9.724947929382324,-7.617581844329834,-3.638385057449341,-3.949624538421631,-6.287710189819336,-12.04507064819336,-0.5815491080284119,-2.5088703632354736,-5.912111759185791,-5.366515159606934,-3.564739465713501,-5.7907795906066895,-3.1293089389801025,-7.434656620025635,0.22496365010738373,-2.619978666305542,-2.164121389389038,0.9584071040153503,-1.8359477519989014,-0.8710187077522278,-1.2260878086090088,-2.3975305557250977,-0.4367653727531433,-1.3499600887298584,1.3271392583847046,2.519840955734253,2.95341157913208,1.701021671295166,2.8788819313049316,1.4492205381393433,8.447813034057617,150.17474365234375,56.582908630371094,31.90444564819336,22.064783096313477,17.181304931640625,12.986720085144043,16.688518524169922,13.999238967895508,13.193242073059082,11.809769630432129,12.854598999023438,10.690526962280273,8.152701377868652,8.382073402404785,9.212786674499512,5.805494785308838,6.700905799865723,8.158140182495117,8.17524528503418,6.859546184539795,7.644720077514648,6.1989569664001465,7.7826924324035645,8.815838813781738,7.958273887634277,11.092277526855469,11.134626388549805,11.297222137451172,7.922493934631348,7.908318042755127,7.36534309387207,7.110638618469238,6.562337875366211,9.995123863220215,11.180493354797363,13.360871315002441,11.5491304397583,8.313264846801758,7.494132041931152,12.19906997680664,0.38819798827171326,0.3248399794101715,0.3328677713871002,0.45120513439178467,0.41966110467910767,0.38456812500953674,0.42940688133239746,0.4889008700847626,0.6049832105636597,0.5592109560966492,0.47333794832229614,0.46855059266090393,0.31322231888771057,0.3056102991104126,0.2904417812824249,0.3272213935852051,0.3022516369819641,0.309664249420166,0.31017157435417175,0.32428908348083496,0.3459323048591614,0.3284529149532318,0.31601694226264954,0.33266520500183105,0.11715713143348694,0.12352538108825684,0.06688210227272727,0.047386264904876574,4608.723375105193,2805.3871516387403,13.170549426060154,14.135823250088624,15.535322491573153,16.845891776563,18.79429615779671,16.760417493698903,19.460794964826576,5.508045649273109,7.406291727439151,7.244528337165985,5.814788596496462,5.358014523576846,4.081496435392607,4.744590807613907,9115.90909090909,6288.461903781806,calm
-304.57122802734375,93.80624389648438,-6.375084400177002,13.668167114257812,-4.845617294311523,2.0379133224487305,-12.62351131439209,2.09922456741333,-17.338848114013672,-8.838001251220703,-9.577799797058105,-4.773013591766357,-3.285736083984375,-6.415485858917236,-8.112695693969727,-0.6839682459831238,-4.5789384841918945,-5.635705471038818,-5.319054126739502,-3.9803788661956787,-4.412726879119873,-6.98126745223999,-6.986169338226318,-0.37468186020851135,-8.250042915344238,-5.192170143127441,-5.333345890045166,-6.338913440704346,-2.888007164001465,0.5918408632278442,1.8391616344451904,2.930997610092163,4.3074564933776855,2.6386148929595947,2.4617552757263184,2.498084306716919,3.415663480758667,5.534676551818848,5.735793113708496,10.320528030395508,142.55902099609375,63.3402099609375,32.906246185302734,27.75650978088379,20.751110076904297,20.47383689880371,18.395055770874023,14.243037223815918,17.261272430419922,11.786324501037598,13.622014045715332,11.922663688659668,8.365943908691406,9.191557884216309,10.532480239868164,6.033021926879883,7.882382869720459,10.020151138305664,9.289255142211914,7.506925582885742,6.489612579345703,8.802846908569336,9.101964950561523,6.3304762840271,9.606776237487793,6.359893321990967,7.405462265014648,9.886438369750977,8.497321128845215,9.510865211486816,11.785358428955078,13.032001495361328,11.09511947631836,13.534185409545898,11.606773376464844,11.297908782958984,9.226637840270996,8.981337547302246,9.193603515625,13.782289505004883,0.4569653868675232,0.4182807505130768,0.4020423889160156,0.42689669132232666,0.40298089385032654,0.4099401831626892,0.4307248294353485,0.4714091122150421,0.5661163926124573,0.5050484538078308,0.5163780450820923,0.517785370349884,0.339885950088501,0.35617080330848694,0.3415810763835907,0.35343697667121887,0.3664207458496094,0.3545565903186798,0.3591843843460083,0.28836590051651,0.3298710584640503,0.3053079843521118,0.3425450921058655,0.3507184684276581,0.13256487250328064,0.1281578242778778,0.07528511135057471,0.0751258610829318,4786.922628605877,3031.182581212655,13.381203536407476,15.490035507606445,15.845139902754356,16.32530436870528,18.13534552115152,17.33322634211458,20.651817771395326,5.891558334031352,7.5767936416189725,7.604506691398347,6.371381886881771,5.320786426288638,4.2865782923170865,5.623054446039476,9273.4375,6299.1073201455465,calm
-333.4607238769531,82.77973937988281,-9.063368797302246,5.807668209075928,-8.346388816833496,2.9248852729797363,-11.22032642364502,-0.15112894773483276,-19.00110626220703,-12.946220397949219,-5.940158843994141,-4.071811676025391,-5.737907409667969,-6.525091171264648,-9.254934310913086,-3.6245148181915283,-1.99307382106781,-2.8013923168182373,-3.4015681743621826,-4.550018310546875,-4.310500144958496,-5.420216083526611,-7.549280166625977,-2.3122918605804443,-5.625779151916504,-4.189677715301514,-3.47013521194458,-3.1418213844299316,-0.5500460863113403,2.3718924522399902,4.359364986419678,4.744537830352783,3.98146653175354,3.1174724102020264,4.298343181610107,2.7376015186309814,2.643765449523926,2.3405814170837402,2.706975221633911,6.897010326385498,138.3910675048828,61.03510665893555,30.772029876708984,28.241432189941406,16.558103561401367,16.55350112915039,16.014814376831055,11.73526668548584,14.499138832092285,10.702125549316406,12.489776611328125,11.334858894348145,7.827274799346924,7.184237003326416,10.335923194885254,6.243052959442139,5.8435211181640625,9.872479438781738,9.299522399902344,6.8364434242248535,6.3516764640808105,7.464674949645996,8.187713623046875,5.559896945953369,8.017354965209961,7.565831661224365,6.4142231941223145,8.54199504852295,8.39985179901123,9.977485656738281,10.773857116699219,13.033446311950684,10.829570770263672,11.355401039123535,9.52408504486084,8.913763999938965,7.740771770477295,7.447536468505859,5.90115213394165,8.220868110656738,0.5272533297538757,0.468840092420578,0.3466714918613434,0.3043045103549957,0.28593799471855164,0.32941392064094543,0.45945262908935547,0.5619867444038391,0.5651951432228088,0.5376438498497009,0.5709938406944275,0.565966784954071,0.3194466233253479,0.33699890971183777,0.2617399990558624,0.24929533898830414,0.2452969253063202,0.26088014245033264,0.29788005352020264,0.3362448513507843,0.3317480683326721,0.30816909670829773,0.347115695476532,0.31802767515182495,0.09419102221727371,0.11351308971643448,0.0942006003818328,0.0820355401420753,5487.4665192245775,3023.0090791654925,12.785870581844364,13.842549370054394,15.230447502312927,15.42238971843677,18.512530924630934,17.141513030957988,19.38799204035702,6.3863260536797934,7.002435447575883,6.876944494325159,4.828161077648935,4.644328581835136,3.8602460685495696,5.18586105830265,10565.33862540193,6298.205719324258,calm
-309.4537353515625,96.51531982421875,-13.319625854492188,10.256211280822754,-8.475462913513184,0.8178002238273621,-11.436639785766602,-1.6787171363830566,-15.792658805847168,-11.103812217712402,-7.925688743591309,-6.324634075164795,-2.6153650283813477,-9.839323997497559,-11.913681983947754,-3.103019952774048,-5.3510518074035645,-6.52225399017334,-6.2938232421875,-5.309627532958984,-3.7790424823760986,-6.091818332672119,-5.305671691894531,-0.3234156668186188,-7.129632472991943,-3.4580025672912598,-1.5239566564559937,-4.6534881591796875,-1.8053572177886963,0.5086218118667603,-0.2308347523212433,0.9968857169151306,1.6126989126205444,0.2642771005630493,1.9263200759887695,4.74307918548584,5.844195365905762,7.9762701988220215,7.514550685882568,9.363749504089355,126.05428314208984,54.88133239746094,33.822120666503906,23.348215103149414,16.99875259399414,13.741551399230957,15.348177909851074,13.226999282836914,12.851216316223145,9.723496437072754,12.829408645629883,13.423873901367188,8.957172393798828,8.651780128479004,8.428325653076172,6.482624530792236,8.023768424987793,8.124734878540039,8.448747634887695,8.70051383972168,5.152220726013184,6.692596912384033,6.938928127288818,9.706077575683594,11.011636734008789,10.714406967163086,9.007338523864746,10.049579620361328,7.420820236206055,11.660698890686035,11.147730827331543,10.160568237304688,7.916741847991943,10.0917387008667,10.386897087097168,12.73259449005127,10.983016014099121,8.57574462890625,10.557001113891602,13.64773941040039,0.3690759241580963,0.35742783546447754,0.31695884466171265,0.29152974486351013,0.31161558628082275,0.34301280975341797,0.35919153690338135,0.39536771178245544,0.5733397006988525,0.634218156337738,0.5625300407409668,0.4535975456237793,0.30926936864852905,0.3419826328754425,0.31199246644973755,0.28620803356170654,0.29954975843429565,0.30992937088012695,0.303145170211792,0.3151411712169647,0.34518271684646606,0.35961511731147766,0.3160032629966736,0.312011182308197,0.09937942028045654,0.10355386137962341,0.06008257949561403,0.051659183923307615,4371.781873701477,2774.767179633344,11.365105693430122,15.115160015942028,16.350075226942856,16.7564878373217,18.224434723634815,16.44007732123169,20.002782925393454,4.67066478228225,7.74197303615727,7.667687800872117,5.9748812528595625,4.5031986344484345,3.114758936274715,4.802416428012514,8419.819078947368,5977.516985027224,calm
-341.0850524902344,84.64832305908203,-12.398022651672363,2.320594072341919,-3.3772809505462646,3.3172669410705566,-11.295339584350586,-2.0091969966888428,-18.652631759643555,-12.641378402709961,-6.476502895355225,-4.031082630157471,-3.536207675933838,-7.766831874847412,-8.187515258789062,-0.08376884460449219,-1.6873116493225098,-3.9262259006500244,-4.587835788726807,-2.802643060684204,-4.030007362365723,-6.275384902954102,-7.115973949432373,-1.4915438890457153,-4.610106945037842,-3.9296700954437256,-1.244423270225525,-3.5583441257476807,-2.272859811782837,-0.6200429797172546,0.5200731754302979,-1.864139199256897,-0.06919054687023163,1.5858371257781982,1.6626216173171997,2.9280354976654053,3.7751786708831787,4.537708759307861,3.752155303955078,5.592033386230469,126.28675079345703,56.69174575805664,28.292936325073242,23.687389373779297,14.59292221069336,11.74914836883545,15.9072904586792,14.334738731384277,13.179929733276367,11.259790420532227,13.021614074707031,12.520870208740234,7.107910633087158,7.407888889312744,11.28170108795166,5.239967346191406,6.293579578399658,9.703388214111328,8.5878267288208,6.955948352813721,6.442837715148926,6.350591659545898,6.917273998260498,6.148758888244629,6.8238348960876465,8.020977020263672,8.595085144042969,9.53469181060791,5.648553848266602,7.955368995666504,8.910330772399902,9.183279037475586,7.2328314781188965,8.518220901489258,7.055858135223389,10.197192192077637,10.698086738586426,10.549215316772461,8.582366943359375,9.427546501159668,0.4730711281299591,0.39845868945121765,0.3270702362060547,0.3153059482574463,0.34662237763404846,0.38019657135009766,0.45337188243865967,0.5416094064712524,0.5722929239273071,0.5917885303497314,0.6154842972755432,0.509433925151825,0.3495732247829437,0.29427772760391235,0.25077423453330994,0.26036056876182556,0.2770879864692688,0.2750215232372284,0.3017154335975647,0.3020893931388855,0.29621443152427673,0.29910051822662354,0.3403279781341553,0.32353684306144714,0.07600193470716476,0.10326383262872696,0.09330610795454546,0.07545757425502882,5279.206959435594,2853.1080763958175,12.795775684630705,12.70622104077605,14.695499384254509,15.478476582925536,18.11442292505415,16.748718818946347,18.966346028807752,5.957217449987431,6.603628975797246,7.101748998028859,5.183131167880402,4.288115029217317,3.410716902471485,4.365109152637386,10444.136186079546,6238.3834113191915,calm
-293.6863708496094,91.51155853271484,-14.34570026397705,8.520364761352539,-6.16000509262085,1.8929728269577026,-11.937369346618652,0.17371419072151184,-20.684589385986328,-11.395188331604004,-4.559854030609131,-3.7907450199127197,-5.428454875946045,-6.253115177154541,-9.598535537719727,0.5804247856140137,-1.9220408201217651,-3.1716930866241455,-1.3046541213989258,-1.1305723190307617,-3.4763758182525635,-5.943526268005371,-6.5701584815979,-1.1048059463500977,-4.739358425140381,-2.970735788345337,-0.6220240592956543,-1.4704818725585938,0.5977206826210022,1.3834824562072754,0.878476083278656,0.0075965519063174725,0.5564104318618774,2.078247308731079,3.968353271484375,4.983349800109863,4.261690616607666,4.843447685241699,3.141430616378784,6.869476795196533,110.21119689941406,61.31976318359375,28.653034210205078,28.314104080200195,17.104902267456055,15.778472900390625,18.25543785095215,15.922896385192871,15.504021644592285,11.685182571411133,12.019061088562012,11.976764678955078,8.766085624694824,8.975688934326172,10.911040306091309,5.567854881286621,6.15392541885376,9.642964363098145,8.769149780273438,6.688584804534912,7.697488784790039,8.294289588928223,8.629569053649902,6.265678405761719,7.434503555297852,9.24465274810791,9.838624954223633,12.723525047302246,12.843695640563965,10.488442420959473,8.432539939880371,8.740431785583496,7.731846809387207,10.767661094665527,11.595540046691895,12.7982177734375,9.539702415466309,8.317869186401367,7.793927192687988,10.860644340515137,0.4017285406589508,0.3443700075149536,0.32134705781936646,0.3333142399787903,0.27000123262405396,0.27793043851852417,0.38740408420562744,0.4920334219932556,0.5929826498031616,0.5787062048912048,0.5794578194618225,0.5252842903137207,0.3115450143814087,0.3082760274410248,0.29829585552215576,0.29346635937690735,0.23831139504909515,0.2564399838447571,0.31062552332878113,0.31403058767318726,0.35481342673301697,0.2929765582084656,0.32200828194618225,0.33393529057502747,0.09895434230566025,0.10497550666332245,0.0959867931547619,0.09749009568315706,4695.360453354178,2865.438855051761,13.9351999707582,14.028787369999785,15.818568343686188,16.775257155475572,18.390928968403635,17.694844385781625,20.61222354620625,5.458856685239249,7.333327337188717,6.917984617093983,5.582265527642627,4.6941802118075255,3.6764581509255505,4.815561035659285,8707.66369047619,5698.2425469013715,calm
-365.6786193847656,68.5302734375,-6.664362907409668,9.63183879852295,-6.814672946929932,0.04298330470919609,-9.364274978637695,-4.103224754333496,-14.69239330291748,-7.7281317710876465,-7.454526901245117,-3.491448163986206,-6.584909439086914,-7.955735683441162,-10.373815536499023,-0.6202811002731323,-6.640974521636963,-7.356276512145996,-5.029095649719238,-3.126035690307617,-5.340425491333008,-7.071439743041992,-5.973245143890381,-2.035447359085083,-7.4702467918396,-4.515568256378174,-5.060872554779053,-4.240438938140869,-3.6122236251831055,-2.7891011238098145,-4.8264994621276855,-2.0693583488464355,-1.0572973489761353,-1.7289053201675415,3.0021750926971436,2.5342636108398438,3.875781297683716,4.6112589836120605,4.757812023162842,4.321595191955566,159.89486694335938,70.3286361694336,27.888944625854492,23.303190231323242,20.96775245666504,17.22445297241211,13.441978454589844,13.788390159606934,15.023263931274414,11.356366157531738,11.574459075927734,10.311653137207031,7.4886274337768555,7.940075874328613,10.075790405273438,5.7105865478515625,8.05237102508545,8.418611526489258,5.342527866363525,5.916719913482666,6.186881065368652,7.100712299346924,7.978318691253662,4.520363807678223,7.8086090087890625,5.636625289916992,5.934846878051758,5.620446681976318,4.903814792633057,5.504362106323242,7.973453998565674,6.915478229522705,7.627836227416992,7.81509256362915,9.495015144348145,11.139823913574219,12.95781421661377,10.173697471618652,9.326067924499512,7.397867679595947,0.45931828022003174,0.4021979570388794,0.35466310381889343,0.34993335604667664,0.3694707751274109,0.42322954535484314,0.456114798784256,0.5544413328170776,0.6364737153053284,0.5965281128883362,0.600134015083313,0.5114386081695557,0.3757610619068146,0.35705745220184326,0.3189080059528351,0.33086732029914856,0.326313853263855,0.32314345240592957,0.3151233196258545,0.338352233171463,0.33124983310699463,0.3044043481349945,0.3654240667819977,0.34116610884666443,0.07362554222345352,0.08659294992685318,0.06526031080623307,0.07614598907809117,5638.824356144655,3856.0908627561366,13.992560481815387,12.392102135523182,13.685623842213515,14.213242274041077,16.121205129291695,14.973608309399113,18.04081538346561,8.145966186889115,7.58716126829437,7.6875648110824,6.457455594499807,6.618024437011754,5.347620609462215,7.537275787471277,10365.980691056911,7363.825121672971,calm
